ID,test_type,assessment,age,gender,education_level,raw_score,gameplays_prior,unique_days_prior,gametime_prior,days_since_first_test,ethnicity,pretest_score,delta,english_nativelang,years_edu,edu_cat,imaginary_screensize
39141,post,AR,25,female,bachelors degree,20,37,34,9.323461583333334,76.625,white,108.3885546641786,8.905748861552553,yes,16,college,1317
8424,post,AR,22,male,associates or some college,15,8,8,1.1665495833333335,132.25,white,105.31617807887685,-2.9196851071197187,yes,15,college,1301
49523,post,AR,52,female,masters degree or equivalent,10,21,21,6.208459949999999,144.54166666666666,unspecified,93.21971245113882,-6.178483726454175,unspecified,NA,postcollege,1328
1540,post,AR,52,female,masters degree or equivalent,24,6118,4686,1774.80546125,71.16666666666667,unspecified,129.13989476473813,0,unspecified,NA,postcollege,1315
17218,post,AR,54,male,bachelors degree,7,632,597,136.85722385,90.29166666666667,unspecified,80.53167586467595,-3.2817508118909586,unspecified,NA,college,1331
3420,post,AR,24,female,bachelors degree,15,313,201,69.64398536666667,91.91666666666667,unspecified,93.21971245113882,9.176780520618308,unspecified,NA,college,1308
45833,post,AR,55,male,associates or some college,12,237,218,48.4059144,76.20833333333333,white,77.24992505278499,15.96978739835383,yes,14,college,1336
40502,post,AR,44,female,masters degree or equivalent,21,208,189,50.750695900000004,72.70833333333333,asian,102.39649297175713,17.939054411480797,yes,20,postcollege,1312
33006,post,AR,25,male,associates or some college,15,343,303,126.2857218,89.41666666666667,white,96.35662119210265,6.039871779654476,yes,14,college,1331
59221,post,AR,31,female,high school,11,162,162,34.006821800000004,83.04166666666667,white,83.91638071555967,6.331058735649876,yes,12,hs,1315
22163,post,AR,26,male,bachelors degree,13,92,92,17.19402095,146.79166666666666,white,93.21971245113882,3.1369087409638325,yes,10,college,1314
45091,post,AR,46,male,associates or some college,25,894,445,374.74963498333335,71.5,white,114.37682353660779,17.862880479634896,yes,13,college,1311
23950,post,AR,46,male,masters degree or equivalent,26,487,395,221.42009181666668,123.58333333333333,unspecified,114.37682353660779,20.824747215681384,unspecified,NA,postcollege,1294
17679,post,AR,58,female,associates or some college,14,100,100,19.777289583333335,70.125,white,90.24743945120954,9.032369665802705,yes,16,college,1332
8386,post,AR,33,female,associates or some college,19,853,536,322.87202205,70.08333333333333,white,105.31617807887685,9.060645457730942,yes,14,college,1302
25030,post,AR,46,female,high school,11,336,282,95.00429918333333,97.20833333333333,white,90.24743945120954,0,yes,12,hs,1313
38532,post,AR,39,female,associates or some college,25,559,278,159.91792973333335,69.875,white,126.13779899619367,6.101905020049017,yes,14,college,1296
33676,post,AR,54,male,masters degree or equivalent,18,508,355,150.54183816666668,70.08333333333333,white,96.35662119210265,14.950129381877616,yes,20,postcollege,1322
11026,post,AR,46,male,bachelors degree,19,2740,1285,1467.0319263000001,90.625,unspecified,114.37682353660779,0,unspecified,NA,college,1300
21747,post,AR,58,female,associates or some college,14,163,163,30.390392900000002,151.75,white,102.39649297175713,-3.1166838547448776,yes,14,college,1325
61347,post,AR,51,female,bachelors degree,18,125,116,26.81469475,70,white,105.31617807887685,5.990572495103422,no,16,college,1330
12842,post,AR,54,female,associates or some college,13,216,203,32.87747708333333,72.33333333333333,white,87.04122872468464,9.315392467418008,yes,10,college,1311
50236,post,AR,43,male,bachelors degree,21,455,277,165.60570395000002,74.75,white,114.37682353660779,5.958723846630136,yes,18,college,1295
65851,post,AR,53,female,high school,14,119,83,24.19088335,97.95833333333333,unspecified,87.04122872468464,12.238580392327606,unspecified,NA,hs,1314
26649,post,AR,38,male,associates or some college,6,353,312,105.55022745,80.29166666666667,white,83.91638071555967,-10.286710672222753,yes,15,college,1309
48390,post,AR,49,male,associates or some college,12,144,136,29.087132333333333,70.04166666666667,native_american,99.27980911701225,-6.060096665873431,yes,15,college,1302
22712,post,AR,28,female,associates or some college,14,116,110,30.226261183333335,71,white,80.53167586467595,18.748133252336302,yes,12,college,1302
9773,post,AR,45,female,masters degree or equivalent,19,99,79,40.62518798333333,69.79166666666667,black,93.21971245113882,21.15711108546897,yes,19,postcollege,1329
13089,post,AR,33,male,bachelors degree,17,691,397,223.95601758333336,70,white,105.31617807887685,3.072376585301754,yes,16,college,1329
6820,post,AR,54,female,high school,17,1664,1034,562.44666185,69.79166666666667,white,102.39649297175713,5.992061692421473,yes,11,hs,1315
8382,post,AR,27,female,high school,25,195,170,55.45485863333333,69.79166666666667,white,135.20157075228917,-2.9618667360464883,yes,16,hs,1311
4079,post,AR,22,male,bachelors degree,18,658,648,178.37099195,70,black,114.37682353660779,-3.0700729626275205,yes,16,college,1324
36193,post,AR,50,female,bachelors degree,16,26,26,4.404029216666666,145.95833333333334,white,105.31617807887685,0,yes,16,college,1332
41728,post,AR,24,female,bachelors degree,20,191,191,39.9694197,72,white,117.29430352573115,0,yes,16,college,1306
52786,post,AR,29,male,masters degree or equivalent,13,1342,908,415.09661861666666,234.41666666666666,asian,96.35662119210265,0,no,20,postcollege,1334
340,post,AR,38,male,bachelors degree,17,486,216,232.28785041666666,118.625,unspecified,123.17127353035382,-14.782718866175216,yes,NA,college,1309
44010,post,AR,59,female,associates or some college,12,116,75,22.400252916666666,70.70833333333333,white,96.35662119210265,-3.1369087409638325,yes,14,college,1334
25120,post,AR,53,female,high school,10,198,181,51.39447525,71.25,asian,90.24743945120954,-3.206210726524901,no,12,hs,1313
22228,post,AR,26,female,unspecified,10,337,271,87.48785526666667,70.16666666666667,white,108.3885546641786,-21.347325939493956,yes,12,unspecified,1336
37786,post,AR,52,female,bachelors degree,19,957,328,328.36260915,72.125,unspecified,108.3885546641786,5.988268872429188,yes,14,college,1327
19220,post,AR,47,female,masters degree or equivalent,13,410,401,75.72054516666667,70.5,white,99.27980911701225,-2.9231879249095982,yes,20,postcollege,1327
32896,post,AR,49,female,bachelors degree,13,414,306,113.55830616666667,70,white,87.04122872468464,9.315392467418008,yes,18,college,1323
22991,post,AR,59,female,bachelors degree,6,205,168,37.90354695,71,white,93.21971245113882,-19.590042407801903,no,17,college,1344
15718,post,AR,49,female,associates or some college,9,354,346,79.69102186666667,70.20833333333333,white,83.91638071555967,0,yes,12,college,1340
45335,post,AR,48,female,associates or some college,11,240,228,47.552894716666664,70.16666666666667,white,87.04122872468464,3.206210726524901,yes,13,college,1333
13062,post,AR,25,female,associates or some college,13,293,212,61.55960843333334,138,hispanic,105.31617807887685,-8.959556886774195,no,14,college,1303
14536,post,AR,48,female,associates or some college,19,23,23,4.0127188333333335,99.95833333333333,white,114.37682353660779,0,yes,16,college,1317
54383,post,AR,55,unspecified,masters degree or equivalent,13,426,246,87.10236271666668,69.875,white,96.35662119210265,0,yes,18,postcollege,1301
19505,post,AR,59,male,associates or some college,16,219,216,44.798765583333335,71.08333333333333,white,83.91638071555967,21.399797363317177,yes,14,college,1321
47883,post,AR,58,female,masters degree or equivalent,15,1060,663,437.12146728333335,84,white,120.33554738323792,-17.939054411480797,yes,16,postcollege,1314
8503,post,AR,54,female,associates or some college,11,344,313,78.84429125,72.16666666666667,white,77.24992505278499,12.997514398424556,yes,13,college,1335
64726,post,AR,58,male,bachelors degree,22,449,309,87.3941557,90.04166666666667,unspecified,114.37682353660779,8.794449993746028,unspecified,NA,college,1299
8895,post,AR,15,male,high school,10,113,84,21.641646366666667,165.66666666666666,other,77.24992505278499,9.791303671899655,yes,10,hs,1337
57670,post,AR,43,female,associates or some college,17,391,349,81.29780285,90.5,unspecified,93.21971245113882,15.168842213039781,unspecified,NA,college,1303
22703,post,AR,31,female,bachelors degree,9,464,272,131.31148258333334,306.7916666666667,white,83.91638071555967,0,yes,18,college,1326
41267,post,AR,42,female,associates or some college,17,40,40,7.37558725,77.04166666666667,white,117.29430352573115,-8.905748861552553,yes,15,college,1324
27239,post,AR,29,male,bachelors degree,16,281,267,74.65183156666667,114.70833333333333,unspecified,90.24743945120954,15.068738627667301,unspecified,NA,college,1297
27114,post,AR,55,female,high school,11,35,31,5.91135975,74.08333333333333,white,93.21971245113882,-2.972272999929274,yes,12,hs,1328
56169,post,AR,54,male,bachelors degree,17,293,279,72.41205883333333,70.33333333333333,white,108.3885546641786,0,yes,16,college,1319
58003,post,AR,43,female,phd,16,667,507,333.8346358333333,69.79166666666667,white,96.35662119210265,8.959556886774195,yes,20,postcollege,1303
17827,post,AR,58,male,associates or some college,13,26,26,4.48142205,71.33333333333333,other,90.24743945120954,6.109181740893106,yes,14,college,1305
46575,post,AR,45,female,bachelors degree,27,927,345,296.8964393166667,73.83333333333333,asian,108.3885546641786,29.691316700280623,yes,18,college,1307
18275,post,AR,50,female,bachelors degree,15,951,351,229.00936223333335,70,white,99.27980911701225,3.1166838547448776,yes,16,college,1318
13090,post,AR,37,male,bachelors degree,18,162,140,30.26194305,133.83333333333334,white,108.3885546641786,2.9181959098016677,yes,16,college,1320
32822,post,AR,43,female,bachelors degree,15,991,311,327.5435199166667,70.08333333333333,white,83.91638071555967,18.480112256197458,yes,17,college,1316
62680,post,AR,22,male,high school,17,186,156,54.03545021666667,72.41666666666667,white,96.35662119210265,12.031933472075949,yes,12,hs,1325
35737,post,AR,48,female,associates or some college,16,300,205,90.40456321666667,70.125,white,83.91638071555967,21.399797363317177,yes,13,college,1296
9406,post,AR,56,male,associates or some college,15,152,127,31.924342283333335,70.08333333333333,white,93.21971245113882,9.176780520618308,no,12,college,1315
65615,post,AR,39,female,masters degree or equivalent,11,589,481,169.2918791,90.29166666666667,unspecified,93.21971245113882,-2.972272999929274,unspecified,NA,postcollege,1317
63836,post,AR,59,female,high school,13,268,268,49.31567641666667,91.04166666666667,unspecified,102.39649297175713,-6.039871779654476,unspecified,NA,hs,1302
22272,post,AR,35,male,masters degree or equivalent,15,562,345,143.79604776666667,70,white,96.35662119210265,6.039871779654476,no,17,postcollege,1300
47875,post,AR,55,female,high school,14,179,178,35.51472475,71.41666666666667,white,108.3885546641786,-9.10874554716635,yes,12,hs,1337
15162,post,AR,32,male,bachelors degree,16,167,167,32.0236159,70.875,white,108.3885546641786,-3.072376585301754,yes,16,college,1302
30538,post,AR,29,male,associates or some college,17,25,21,2.9792904166666667,186.70833333333334,white,108.3885546641786,0,yes,15,college,1317
57600,post,AR,16,male,some high school,24,233,218,55.375703783333336,69.79166666666667,white,108.3885546641786,20.75134010055953,yes,9,hs,1287
40908,post,AR,40,male,bachelors degree,15,581,560,116.56157191666667,275.2083333333333,white,99.27980911701225,3.1166838547448776,yes,16,college,1332
66469,post,AR,32,male,masters degree or equivalent,12,506,469,116.38332123333333,90.04166666666667,unspecified,83.91638071555967,9.30333173557915,unspecified,NA,postcollege,1303
7022,post,AR,45,female,bachelors degree,20,828,628,227.10424671666667,118.04166666666667,white,108.3885546641786,8.905748861552553,yes,16,college,1320
14050,post,AR,28,male,masters degree or equivalent,12,356,339,61.7951151,70.41666666666667,white,99.27980911701225,-6.060096665873431,yes,17,postcollege,1303
51389,post,AR,49,male,associates or some college,22,2380,1521,760.5463294666667,106.83333333333333,unspecified,117.29430352573115,5.876970004622663,unspecified,NA,college,1299
45043,post,AR,27,female,bachelors degree,24,433,306,122.76850856666667,93.08333333333333,white,114.37682353660779,14.763071228130343,yes,16,college,1307
65917,post,AR,58,female,masters degree or equivalent,23,354,298,95.62443063333333,89.08333333333333,unspecified,111.30675057398027,14.8310484222134,unspecified,NA,postcollege,1286
52728,post,AR,52,male,bachelors degree,14,896,745,242.51993015,104,unspecified,93.21971245113882,6.060096665873431,unspecified,NA,college,1329
335,post,AR,59,female,associates or some college,20,6133,2945,1331.0085747333333,90.04166666666667,white,117.29430352573115,0,unspecified,14,college,1302
27263,post,AR,58,male,masters degree or equivalent,19,501,438,117.33733738333333,76,white,99.27980911701225,15.097014419595538,yes,20,postcollege,1325
54433,post,AR,40,female,high school,12,350,148,106.94254245,81,white,83.91638071555967,9.30333173557915,yes,12,hs,1336
10068,post,AR,53,male,masters degree or equivalent,15,502,443,126.57896943333334,70.125,white,99.27980911701225,3.1166838547448776,yes,18,postcollege,1327
59914,post,AR,59,female,high school,10,250,93,50.83752091666667,79.04166666666667,white,108.3885546641786,-21.347325939493956,yes,12,hs,1336
63070,post,AR,29,male,masters degree or equivalent,14,419,395,106.8691965,97.83333333333333,white,105.31617807887685,-6.036368961864596,yes,20,postcollege,1324
20680,post,AR,44,female,masters degree or equivalent,21,271,268,44.787575583333336,214.95833333333334,white,123.17127353035382,-2.835726147115892,yes,17,postcollege,1306
54325,post,AR,41,male,masters degree or equivalent,23,1454,344,423.31659345,70.83333333333333,white,120.33554738323792,5.802251612955743,yes,18,postcollege,1293
7236,post,AR,56,male,masters degree or equivalent,22,1082,818,376.879345,355.4166666666667,white,129.13989476473813,-5.968621234384315,yes,20,postcollege,1319
48064,post,AR,53,male,bachelors degree,18,390,301,108.73234143333333,69.29166666666667,white,111.30675057398027,0,yes,14,college,1297
20816,post,AR,54,female,high school,10,399,355,93.72680220000001,76.20833333333333,hispanic,83.91638071555967,3.1248480091249746,no,12,hs,1311
33306,post,AR,56,unspecified,unspecified,11,888,595,469.78674443333335,74.125,white,87.04122872468464,3.206210726524901,yes,13,unspecified,1325
32285,post,AR,21,male,bachelors degree,6,258,231,62.98515225,69.83333333333333,unspecified,70.13496580221123,3.494704241125689,yes,14,college,1334
68649,post,AR,47,male,bachelors degree,16,409,193,126.27254491666666,90.25,unspecified,111.30675057398027,-5.990572495103422,unspecified,NA,college,1330
28176,post,AR,27,female,bachelors degree,15,597,290,229.09019060000003,71.875,other,99.27980911701225,3.1166838547448776,yes,16,college,1318
8448,post,AR,22,male,bachelors degree,21,294,232,81.62466436666666,85.45833333333333,hispanic,108.3885546641786,11.946992719059324,yes,16,college,1308
58701,post,AR,28,female,associates or some college,13,65,49,16.532122083333334,161.95833333333334,unspecified,105.31617807887685,-8.959556886774195,yes,14,college,1335
21881,post,AR,55,female,bachelors degree,18,390,375,104.04796976666667,77.08333333333333,white,105.31617807887685,5.990572495103422,yes,16,college,1307
23283,post,AR,35,unspecified,unspecified,21,238,237,55.56373875,91.875,unspecified,123.17127353035382,-2.835726147115892,unspecified,NA,unspecified,1297
10184,post,AR,15,female,some high school,23,438,277,213.80779238333335,110.91666666666667,white,126.13779899619367,0,yes,10,hs,1322
31830,post,AR,54,unspecified,unspecified,22,71,71,14.254548883333333,87.95833333333333,white,120.33554738323792,2.835726147115892,yes,16,unspecified,1297
50765,post,AR,58,female,high school,20,692,433,257.53911685,69.79166666666667,white,102.39649297175713,14.897810553974026,yes,12,hs,1311
8616,post,AR,57,female,bachelors degree,16,544,470,85.01465156666667,256.625,white,96.35662119210265,8.959556886774195,yes,16,college,1334
45189,post,AR,24,female,bachelors degree,20,195,194,38.7294348,76.16666666666667,white,120.33554738323792,-3.041243857506771,yes,17,college,1321
10711,post,AR,55,male,associates or some college,15,1246,1215,250.21819991666666,245.70833333333334,white,111.30675057398027,-8.91025760222314,yes,16,college,1329
56522,post,AR,39,female,bachelors degree,16,277,232,53.5359558,70,white,102.39649297175713,2.9196851071197187,yes,15,college,1307
54227,post,AR,51,male,bachelors degree,15,33,33,5.896181416666667,96,white,111.30675057398027,-8.91025760222314,yes,16,college,1333
4399,post,AR,48,female,masters degree or equivalent,23,971,780,235.35942245,105.83333333333333,unspecified,123.17127353035382,2.966525465839851,unspecified,NA,postcollege,1295
55811,post,AR,58,unspecified,bachelors degree,10,2497,440,1010.0686068666668,69.33333333333333,unspecified,105.31617807887685,-18.274949354192202,yes,16,college,1327
28200,post,AR,43,male,bachelors degree,15,177,142,38.847292016666664,107.125,white,99.27980911701225,3.1166838547448776,yes,16,college,1331
41643,post,AR,32,female,masters degree or equivalent,15,318,216,81.94838866666667,74.25,white,114.37682353660779,-11.98033056485066,yes,19,postcollege,1303
5011,post,AR,46,male,associates or some college,10,3591,1613,1021.45125475,92.33333333333333,hispanic,80.53167586467595,6.5095528600086965,no,15,college,1336
527,post,AR,53,male,bachelors degree,19,1193,566,424.01474801666666,69.91666666666667,white,117.29430352573115,-2.9174799891233647,yes,16,college,1307
6856,post,AR,23,male,associates or some college,16,66,59,15.761402683333333,78.20833333333333,white,117.29430352573115,-11.978125446854307,yes,13,college,1327
67852,post,AR,20,female,high school,15,340,335,68.96190031666667,91.70833333333333,unspecified,87.04122872468464,15.355264247072483,unspecified,NA,hs,1301
19205,post,AR,22,female,bachelors degree,22,534,339,166.40160003333332,89.58333333333333,other,117.29430352573115,5.876970004622663,yes,16,college,1308
2333,post,AR,49,female,associates or some college,15,768,371,259.19026435,70.20833333333333,white,87.04122872468464,15.355264247072483,yes,12,college,1333
49175,post,AR,45,male,high school,4,201,195,43.865388716666665,70.75,white,62.201578340765224,3.66151501776244,yes,12,hs,1347
20658,post,AR,54,female,bachelors degree,11,300,270,47.30539483333333,78,white,93.21971245113882,-2.972272999929274,unspecified,14,college,1309
17391,post,AR,44,female,associates or some college,16,230,224,42.029442083333336,71.83333333333333,native_american,108.3885546641786,-3.072376585301754,yes,15,college,1312
30789,post,AR,28,female,unspecified,13,304,264,95.18141906666666,71.125,white,90.24743945120954,6.109181740893106,yes,13,unspecified,1325
10051,post,AR,38,female,masters degree or equivalent,10,189,177,35.09940446666667,92.08333333333333,unspecified,96.35662119210265,-9.315392467418008,unspecified,NA,postcollege,1336
31620,post,AR,20,female,unspecified,22,200,200,42.24660816666667,69.54166666666667,white,120.33554738323792,2.835726147115892,yes,11,unspecified,1288
55994,post,AR,57,female,bachelors degree,18,131,131,23.530827016666667,130.125,white,105.31617807887685,5.990572495103422,yes,16,college,1330
12264,post,AR,59,male,associates or some college,13,244,205,119.18563125,118.20833333333333,white,90.24743945120954,6.109181740893106,yes,14,college,1317
27122,post,AR,48,unspecified,unspecified,16,792,690,343.50349943333333,70.5,white,105.31617807887685,0,yes,19,unspecified,1324
44553,post,AR,51,female,associates or some college,18,236,210,62.149759833333334,70.95833333333333,white,102.39649297175713,8.91025760222314,yes,14,college,1299
38287,post,AR,29,male,high school,18,351,336,84.15131631666667,70.125,white,108.3885546641786,2.9181959098016677,yes,12,hs,1295
32593,post,AR,28,male,phd,25,534,224,182.17479,94.04166666666667,white,129.13989476473813,3.0998092515045528,yes,20,postcollege,1302
26983,post,AR,36,unspecified,unspecified,2,543,462,141.42739591666668,360.25,white,58.894341237339184,0,no,13,unspecified,1327
42864,post,AR,28,female,bachelors degree,18,461,213,216.11823981666666,69.54166666666667,white,114.37682353660779,-3.0700729626275205,yes,17,college,1294
29236,post,AR,59,female,bachelors degree,8,1639,388,174.5019055,89.33333333333333,white,99.27980911701225,-18.748133252336302,yes,15,college,1341
15102,post,AR,33,female,associates or some college,22,330,328,44.942132683333334,411,black,120.33554738323792,2.835726147115892,yes,16,college,1320
65275,post,AR,39,unspecified,unspecified,18,1609,364,353.36098243333333,89.875,unspecified,99.27980911701225,12.026941456968018,unspecified,NA,unspecified,1296
16987,post,AR,35,female,masters degree or equivalent,14,299,253,67.34038423333334,71.75,asian,87.04122872468464,12.238580392327606,no,18,postcollege,1321
13520,post,AR,54,female,associates or some college,11,448,351,142.54762543333334,69.04166666666667,white,83.91638071555967,6.331058735649876,yes,14,college,1327
2110,post,AR,53,female,masters degree or equivalent,18,398,397,73.12584483333333,70,white,105.31617807887685,5.990572495103422,yes,14,postcollege,1313
63340,post,AR,55,female,masters degree or equivalent,29,2725,1354,1338.1987666500002,99.04166666666667,unspecified,132.23970401624268,11.310075411066748,unspecified,NA,postcollege,1293
32650,post,AR,33,female,masters degree or equivalent,12,788,515,243.78294621666666,177.83333333333334,asian,83.91638071555967,9.30333173557915,no,20,postcollege,1318
49030,post,AR,58,female,associates or some college,23,304,302,59.79433373333333,70.08333333333333,asian,105.31617807887685,20.82162091731682,no,16,college,1312
9673,post,AR,56,female,associates or some college,20,283,280,61.75873248333333,69.95833333333333,white,102.39649297175713,14.897810553974026,yes,13,college,1329
29736,post,AR,40,male,bachelors degree,24,592,522,104.36940115,75.25,white,129.13989476473813,0,yes,16,college,1286
33255,post,AR,46,female,associates or some college,16,298,116,117.28913358333332,74.95833333333333,white,108.3885546641786,-3.072376585301754,yes,14,college,1310
11540,post,AR,41,male,high school,14,2395,1796,724.5570610166667,89.54166666666667,unspecified,99.27980911701225,0,unspecified,NA,hs,1326
60639,post,AR,47,female,bachelors degree,13,294,292,55.405531933333336,131.95833333333334,white,93.21971245113882,3.1369087409638325,yes,18,college,1310
64554,post,AR,42,female,masters degree or equivalent,12,493,330,114.83044536666667,147.70833333333334,unspecified,93.21971245113882,0,unspecified,NA,postcollege,1333
41307,post,AR,46,male,phd,25,846,365,280.07234408333335,148.08333333333334,white,126.13779899619367,6.101905020049017,unspecified,20,postcollege,1304
42927,post,AR,50,male,associates or some college,16,543,415,212.59498536666666,299.5833333333333,unspecified,83.91638071555967,21.399797363317177,yes,13,college,1331
24207,post,AR,42,female,phd,18,338,294,76.23447900000001,70,other,102.39649297175713,8.91025760222314,yes,20,postcollege,1318
21954,post,AR,52,male,bachelors degree,19,108,99,33.41454845,101,unspecified,117.29430352573115,-2.9174799891233647,unspecified,NA,college,1293
59235,post,AR,27,female,masters degree or equivalent,17,225,219,51.7160422,69.875,asian,99.27980911701225,9.10874554716635,no,18,postcollege,1301
37640,post,AR,57,female,associates or some college,16,521,373,121.46050328333334,72.79166666666667,white,102.39649297175713,2.9196851071197187,yes,14,college,1322
5684,post,AR,25,male,associates or some college,13,885,856,180.0366422,285.9166666666667,white,96.35662119210265,0,yes,14,college,1306
42098,post,AR,46,male,bachelors degree,21,513,505,117.22851386666667,276.125,white,108.3885546641786,11.946992719059324,yes,16,college,1305
50624,post,AR,19,female,associates or some college,15,1028,524,506.7503158666667,70.08333333333333,white,93.21971245113882,9.176780520618308,yes,12,college,1299
56270,post,AR,52,female,bachelors degree,21,3043,523,1169.88031185,76.91666666666667,white,102.39649297175713,17.939054411480797,yes,16,college,1312
27661,post,AR,56,female,associates or some college,12,137,124,32.30145496666667,70.08333333333333,unspecified,108.3885546641786,-15.168842213039781,unspecified,NA,college,1325
42706,post,AR,56,female,bachelors degree,22,954,424,486.09983910000005,69.5,white,120.33554738323792,2.835726147115892,unspecified,16,college,1319
55908,post,AR,40,female,masters degree or equivalent,12,498,382,209.62871510000002,71.125,white,108.3885546641786,-15.168842213039781,yes,19,postcollege,1306
17396,post,AR,44,male,masters degree or equivalent,13,169,165,38.686650283333336,71.04166666666667,white,90.24743945120954,6.109181740893106,yes,16,postcollege,1320
21362,post,AR,57,female,associates or some college,11,133,100,40.20194971666667,73.91666666666667,white,80.53167586467595,9.715763586533598,yes,15,college,1324
48625,post,AR,58,female,bachelors degree,14,644,560,120.7539218,215.16666666666666,white,90.24743945120954,9.032369665802705,yes,16,college,1327
19749,post,AR,43,female,masters degree or equivalent,15,1387,418,338.67682645,74,asian,102.39649297175713,0,no,20,postcollege,1330
45052,post,AR,52,male,high school,15,299,287,71.0990857,70,native_american,102.39649297175713,0,yes,12,hs,1300
19826,post,AR,23,male,associates or some college,21,154,153,28.433499316666666,81,white,114.37682353660779,5.958723846630136,yes,16,college,1305
67229,post,AR,25,male,phd,25,402,338,170.59599375,95.125,unspecified,129.13989476473813,3.0998092515045528,unspecified,NA,postcollege,1298
62468,post,AR,29,male,bachelors degree,11,536,426,129.44016200000002,235.79166666666666,white,90.24743945120954,0,yes,16,college,1322
44433,post,AR,55,female,bachelors degree,25,232,227,67.58171825,77,white,120.33554738323792,11.90415663300476,yes,18,college,1308
23721,post,AR,20,male,high school,17,106,80,22.22588605,105.58333333333333,white,102.39649297175713,5.992061692421473,yes,12,hs,1321
42763,post,AR,22,female,associates or some college,10,286,139,72.53403965,71.83333333333333,black,80.53167586467595,6.5095528600086965,no,12,college,1314
12594,post,AR,47,female,associates or some college,20,381,328,77.88878558333333,70.25,white,108.3885546641786,8.905748861552553,yes,16,college,1326
59000,post,AR,15,male,high school,32,98,95,18.383091750000002,97.20833333333333,unspecified,132.23970401624268,19.216563090549215,unspecified,NA,hs,1297
51900,post,AR,57,female,masters degree or equivalent,20,345,335,65.51209393333333,181.08333333333334,hispanic,114.37682353660779,2.9174799891233647,yes,18,postcollege,1323
52501,post,AR,39,male,associates or some college,16,71,69,16.424926583333335,237.41666666666666,white,93.21971245113882,12.096465627738027,yes,14,college,1297
52414,post,AR,54,female,masters degree or equivalent,23,4699,548,886.4254132,139.20833333333334,white,114.37682353660779,11.760975459585879,yes,20,postcollege,1318
48288,post,AR,55,female,bachelors degree,23,73,73,15.415649083333333,75.20833333333333,white,132.23970401624268,-6.101905020049017,yes,17,college,1326
30649,post,AR,56,unspecified,unspecified,14,85,50,22.880591666666668,79.25,white,120.33554738323792,-21.055738266225674,yes,14,unspecified,1323
66795,post,AR,22,female,associates or some college,17,1176,495,553.86035985,92.04166666666667,unspecified,90.24743945120954,18.141115212969055,unspecified,NA,college,1299
7752,post,AR,48,female,bachelors degree,15,266,243,75.75399553333334,83.83333333333333,white,108.3885546641786,-5.992061692421473,yes,17,college,1331
46736,post,AR,52,male,bachelors degree,23,161,154,28.326033666666667,96.875,white,132.23970401624268,-6.101905020049017,yes,16,college,1313
29226,post,AR,55,female,associates or some college,9,1452,299,424.5845556833334,78,white,93.21971245113882,-9.30333173557915,yes,13,college,1316
45856,post,AR,26,male,associates or some college,17,129,127,26.68592595,70.91666666666667,white,96.35662119210265,12.031933472075949,yes,14,college,1292
39810,post,AR,32,female,bachelors degree,11,586,528,112.47627833333334,141.375,white,77.24992505278499,12.997514398424556,yes,16,college,1335
9380,post,AR,50,female,bachelors degree,18,162,144,61.94796651666667,94,white,93.21971245113882,18.08703812284145,yes,16,college,1323
44755,post,AR,36,female,bachelors degree,5,107,107,19.86305965,95.91666666666667,white,83.91638071555967,-13.781414913348442,yes,16,college,1310
19740,post,AR,42,male,unspecified,17,505,483,99.52708416666667,93.875,unspecified,111.30675057398027,-2.9181959098016677,unspecified,NA,unspecified,1312
31810,post,AR,23,female,bachelors degree,11,267,253,55.269108,70.375,white,90.24743945120954,0,yes,16,college,1338
12027,post,AR,51,female,some high school,5,196,193,39.9973693,77.04166666666667,white,77.24992505278499,-7.1149592505737616,yes,8,hs,1344
39742,post,AR,31,female,bachelors degree,12,267,245,62.46309338333334,70.125,white,105.31617807887685,-12.096465627738027,yes,16,college,1296
17338,post,AR,38,male,associates or some college,16,314,291,74.33656126666666,70.04166666666667,white,102.39649297175713,2.9196851071197187,yes,12,college,1327
63535,post,AR,58,male,phd,19,284,284,52.88551625,89.29166666666667,white,105.31617807887685,9.060645457730942,yes,20,postcollege,1302
18652,post,AR,56,female,masters degree or equivalent,17,402,318,105.62656536666667,70.83333333333333,white,93.21971245113882,15.168842213039781,yes,16,postcollege,1320
55933,post,AR,26,female,bachelors degree,16,447,398,110.12450163333334,74.875,native_american,120.33554738323792,-15.019369304361078,yes,16,college,1313
25944,post,AR,22,unspecified,unspecified,15,300,280,84.55149563333333,172.83333333333334,asian,90.24743945120954,12.149053520547582,no,15,unspecified,1320
29315,post,AR,26,male,associates or some college,8,269,144,51.07827281666667,90.04166666666667,asian,87.04122872468464,-6.5095528600086965,no,16,college,1307
25139,post,AR,52,male,bachelors degree,22,1282,614,719.21305055,70.25,white,126.13779899619367,-2.966525465839851,yes,17,college,1307
38423,post,AR,57,male,associates or some college,15,389,215,88.07921258333333,69.41666666666667,white,93.21971245113882,9.176780520618308,yes,14,college,1321
